customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at
CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,2,1265.86,233.03,2017-11-18,SILVER,christina.demoss@example.com,2019-12-31 23:45:00+00:00
CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,4,1262.01,328.08,2017-09-15,SILVER,carl.ludwig@example.com,2019-12-31 22:00:00+00:00
LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,3,1259.04,192.63,2017-06-08,SILVER,liz.willingham@example.com,2019-12-31 22:00:00+00:00
ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,4,1256.94,107.36,2017-09-29,SILVER,michelle.ellison@example.com,2019-12-31 22:00:00+00:00
SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,4,1256.5,225.59,2020-01-15,SILVER,sally.knutson@example.com,2020-01-15 06:30:00+00:00
RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,10,1256.4,13.8,2020-01-15,SILVER,ryan.crowe@example.com,2020-01-15 06:30:00+00:00
GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,10,1255.68,441.32,2017-09-15,SILVER,gene.mcclure@example.com,2019-12-31 22:00:00+00:00
ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,3,1245.79,-295.74,2016-11-04,SILVER,elpida.rittenbach@example.com,2019-12-31 22:00:00+00:00
TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,00000,West,9,1244.98,119.1,2017-07-30,SILVER,tony.chapman@example.com,2019-12-31 22:00:00+00:00
JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,7,1244.09,-29.58,2017-12-25,SILVER,joni.wasserman@example.com,2019-12-31 22:00:00+00:00
MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,5,1242.83,-470.77,2017-09-05,SILVER,michael.grace@example.com,2019-12-31 22:00:00+00:00
DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,7,1236.05,116.93,2020-01-15,SILVER,duane.huffman@example.com,2020-01-15 06:30:00+00:00
TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,8,1232.29,321.85,2020-01-15,SILVER,todd.boyes@example.com,2020-01-15 06:30:00+00:00
NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,6,1228.7,514.5,2016-11-19,SILVER,nora.pelletier@example.com,2019-12-31 22:00:00+00:00
PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,8,1220.09,442.14,2017-11-21,SILVER,patrick.jones@example.com,2019-12-31 22:00:00+00:00
EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,7,1219.53,-94.14,2017-12-28,SILVER,erica.hernandez@example.com,2019-12-31 22:00:00+00:00
JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,6,1214.96,-207.8,2017-12-22,SILVER,jack.lebron@example.com,2019-12-31 22:00:00+00:00
MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,5,1204.91,-4.04,2017-11-24,SILVER,michael.dominguez@example.com,2020-01-15 06:30:00+00:00
DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,7,1204.85,-266.9,2017-05-02,SILVER,dorothy.wardle@example.com,2019-12-31 22:00:00+00:00
EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,6,1186.33,282.17,2017-10-09,SILVER,evan.bailliet@example.com,2019-12-31 22:00:00+00:00
BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,5,1181.49,-197.27,2017-11-21,SILVER,benjamin.patterson@example.com,2019-12-31 22:00:00+00:00
DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,5,1174.62,132.07,2017-12-07,SILVER,debra.catini@example.com,2019-12-31 22:00:00+00:00
AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,6,1171.81,100.88,2017-12-09,SILVER,alyssa.tate@example.com,2019-12-31 22:00:00+00:00
JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,2,1156.66,-785.16,2016-05-16,SILVER,jim.radford@example.com,2019-12-31 22:00:00+00:00
RB-19330,Randy Bradley,Corporate,United States,Boston,Massachusetts,02108,East,4,1156.32,-222.28,2020-01-15,SILVER,randy.bradley@example.com,2020-01-15 06:30:00+00:00
DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,7,1155.2,177.67,2017-12-18,SILVER,duane.benoit@example.com,2019-12-31 22:00:00+00:00
CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,3,1148.78,169.93,2017-01-26,SILVER,claire.gute@example.com,2019-12-31 22:00:00+00:00
KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,4,1146.05,156.78,2017-11-03,SILVER,kimberly.carter@example.com,2019-12-31 22:00:00+00:00
CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,6,1136.59,370.83,2017-12-08,SILVER,carl.weiss@example.com,2019-12-31 22:00:00+00:00
JS-15685,Jim Sink,Unknown,United States,Miramar,Florida,33023,South,4,1131.06,-54.87,2017-11-18,SILVER,jim.sink@example.com,2019-12-31 22:00:00+00:00
DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,5,1119.48,-427.18,2017-12-11,SILVER,darrin.van.huff@example.com,2019-12-31 22:00:00+00:00
AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,8,1113.84,220.81,2017-12-05,SILVER,alan.barnes@example.com,2019-12-31 22:00:00+00:00
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,3,1094.68,292.52,2017-08-22,SILVER,tony.molinari@example.com,2019-12-31 22:00:00+00:00
JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,5,1090.84,167.67,2017-05-29,SILVER,jesus.ocampo@example.com,2019-12-31 22:00:00+00:00
JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,11,1082.92,-18.07,2017-08-31,SILVER,jeremy.farry@example.com,2019-12-31 22:00:00+00:00
DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,06708,East,5,1081.47,291.01,2017-04-10,SILVER,dennis.bolton@example.com,2019-12-31 22:00:00+00:00
DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,6,1080.75,-86.87,2017-10-22,SILVER,david.wiener@example.com,2019-12-31 22:00:00+00:00
CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,4,1077.23,-302.88,2016-11-01,SILVER,cindy.schnelling@example.com,2019-12-31 22:00:00+00:00
PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,2,1061.49,-184.34,2015-08-01,SILVER,pauline.chand@example.com,2019-12-31 22:00:00+00:00
PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,07002,East,5,1056.86,-49.7,2017-10-05,SILVER,phillina.ober@example.com,2019-12-31 22:00:00+00:00
AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,9,1056.39,277.38,2017-12-11,SILVER,allen.armold@example.com,2019-12-31 22:00:00+00:00
VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,4,1055.98,-262.81,2017-05-23,SILVER,vivek.sundaresam@example.com,2019-12-31 22:00:00+00:00
AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,4,1055.69,-221.05,2017-09-10,SILVER,alex.russell@example.com,2019-12-31 22:00:00+00:00
DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,9,1050.64,241.45,2017-08-26,SILVER,darren.powers@example.com,2019-12-31 22:00:00+00:00
SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,1,1043.04,-237.29,2016-05-03,SILVER,susan.mackendrick@example.com,2019-12-31 22:00:00+00:00
EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,4,1041.04,240.24,2017-09-08,SILVER,eudokia.martin@example.com,2019-12-31 22:00:00+00:00
MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,4,1031.6,227.83,2017-05-04,SILVER,mike.kennedy@example.com,2019-12-31 22:00:00+00:00
BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,7,1028.12,16.44,2020-01-15,SILVER,barry.blumstein@example.com,2020-01-15 06:30:00+00:00
TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,8,1022.2,92.73,2017-09-04,SILVER,tiffany.house@example.com,2019-12-31 22:00:00+00:00
SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,3,1019.04,95.84,2017-07-21,SILVER,sean.wendt@example.com,2019-12-31 22:00:00+00:00
LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,Unknown,6,1010.26,244.2,2017-09-25,SILVER,luke.schmidt@example.com,2019-12-31 22:00:00+00:00
LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,6,1008.14,348.36,2017-11-26,SILVER,lynn.smith@example.com,2019-12-31 22:00:00+00:00
JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,7,1007.45,-13.55,2017-11-19,SILVER,jonathan.howell@example.com,2019-12-31 23:45:00+00:00
BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,6,1006.36,119.35,2017-11-03,SILVER,bruce.geld@example.com,2019-12-31 22:00:00+00:00
VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,3,993.9,205.39,2017-11-30,BRONZE,victor.preis@example.com,2019-12-31 22:00:00+00:00
KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,7,983.92,293.55,2017-12-29,BRONZE,ken.brennan@example.com,2019-12-31 22:00:00+00:00
BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,5,983.42,209.78,2017-10-08,BRONZE,barry.pond@example.com,2019-12-31 22:00:00+00:00
DP-20007,Diya Patel,Corporate,United States,Los Angeles,California,90036,West,3,975.72,160.7,2020-01-15,BRONZE,diya.patel@example.com,2020-01-15 06:30:00+00:00
TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,5,974.78,-184.98,2017-05-18,BRONZE,toby.swindell@example.com,2019-12-31 22:00:00+00:00
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,4,970.94,35.06,2017-11-18,BRONZE,russell.dascenzo@example.com,2019-12-31 22:00:00+00:00
AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,5,966.71,313.66,2017-11-19,BRONZE,aimee.bixby@example.com,2019-12-31 22:00:00+00:00
RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,6,966.41,63.99,2016-12-26,BRONZE,roy.collins@example.com,2019-12-31 22:00:00+00:00
SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,5,964.64,-75.59,2017-09-01,BRONZE,sung.shariari@example.com,2019-12-31 22:00:00+00:00
JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,5,955.12,97.29,2017-05-19,BRONZE,jason.fortune@unknown.local,2019-12-31 22:00:00+00:00
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,4,954.65,59.54,2016-08-21,BRONZE,rachel.payne@example.com,2019-12-31 22:00:00+00:00
RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,8,945.22,280.03,2017-12-24,BRONZE,roy.franzosisch@example.com,2019-12-31 22:00:00+00:00
EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,5,944.6,0.6,2017-07-22,BRONZE,eric.barreto@example.com,2019-12-31 22:00:00+00:00
MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,5,937.04,-341.53,2016-11-04,BRONZE,maureen.fritzler@example.com,2019-12-31 22:00:00+00:00
EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,5,933.7,102.3,2017-08-01,BRONZE,eric.murdock@example.com,2019-12-31 22:00:00+00:00
AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,3,925.8,-62.13,2017-05-12,BRONZE,alyssa.crouse@example.com,2019-12-31 22:00:00+00:00
EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,6,923.88,242.11,2017-09-16,BRONZE,evan.henry@example.com,2019-12-31 22:00:00+00:00
MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,4,922.49,59.36,2017-10-19,BRONZE,mary.orourke@example.com,2019-12-31 22:00:00+00:00
AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,9,914.53,264.57,2017-07-17,BRONZE,alejandro.ballentine@example.com,2019-12-31 22:00:00+00:00
CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,6,904.47,86.51,2017-11-11,BRONZE,catherine.glotzbach@example.com,2020-01-15 06:30:00+00:00
SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,5,902.73,100.23,2017-09-29,BRONZE,sonia.cooley@example.com,2019-12-31 22:00:00+00:00
JB-15925,Joni Blumstein,Unknown,United States,Dublin,Ohio,43017,East,3,900.55,-286.98,2015-12-24,BRONZE,joni.blumstein@example.com,2019-12-31 22:00:00+00:00
VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,7,896.67,-127.5,2020-01-15,BRONZE,vicky.freymann@example.com,2020-01-15 06:30:00+00:00
BD-11770,Bryan Davis,Consumer,United States,Austin,Texas,78701,Central,10,891.44,169.66,2020-01-15,BRONZE,bryan.davis@example.com,2020-01-15 06:30:00+00:00
HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,5,886.52,-130.39,2017-11-25,BRONZE,henia.zydlo@example.com,2019-12-31 22:00:00+00:00
AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,3,886.16,129.35,2016-11-10,BRONZE,aaron.bergman@example.com,2019-12-31 22:00:00+00:00
CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,4,884.64,143.83,2016-08-28,BRONZE,chad.sievert@example.com,2019-12-31 22:00:00+00:00
HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,4,883.53,274.4,2017-12-18,BRONZE,harold.engle@example.com,2019-12-31 22:00:00+00:00
RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,5,876.7,209.23,2017-03-03,BRONZE,richard.eichhorn@example.com,2019-12-31 22:00:00+00:00
JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,5,864.95,117.2,2017-12-22,BRONZE,jim.mitchum@example.com,2019-12-31 22:00:00+00:00
JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,1,863.88,107.98,2017-10-23,BRONZE,jocasta.rupert@example.com,2019-12-31 22:00:00+00:00
AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,4,861.56,-163.12,2016-11-10,BRONZE,art.foster@unknown.local,2019-12-31 22:00:00+00:00
JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,5,858.58,201.6,2017-11-03,BRONZE,julie.creighton@example.com,2019-12-31 22:00:00+00:00
MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,6,855.12,55.23,2017-12-04,BRONZE,michael.stewart@unknown.local,2019-12-31 22:00:00+00:00
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,6,846.01,143.63,2017-07-29,BRONZE,vivek.gonzalez@example.com,2019-12-31 22:00:00+00:00
CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,5,844.46,113.14,2017-05-12,BRONZE,charles.sheldon@example.com,2019-12-31 22:00:00+00:00
AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,7,833.4,136.49,2017-09-29,BRONZE,ann.steele@example.com,2019-12-31 22:00:00+00:00
EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,06450,East,6,825.95,150.38,2016-11-20,BRONZE,erica.hackney@example.com,2019-12-31 22:00:00+00:00
TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,4,816.17,179.0,2017-11-11,BRONZE,thomas.brumley@example.com,2019-12-31 22:00:00+00:00
JB-16000,Joy Bell-,Consumer,United States,Boston,Massachusetts,02108,East,9,815.18,160.72,2020-01-15,BRONZE,joy.bell@example.com,2020-01-15 06:30:00+00:00
AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,5,814.01,194.99,2017-12-02,BRONZE,alice.mccarthy@example.com,2019-12-31 22:00:00+00:00
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,6,808.16,95.58,2017-09-21,BRONZE,brendan.murry@example.com,2019-12-31 22:00:00+00:00
DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,2,797.83,249.94,2017-12-20,BRONZE,david.kendrick@example.com,2019-12-31 22:00:00+00:00
BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,8,797.8,273.98,2020-01-15,BRONZE,barbara.fisher@example.com,2020-01-15 06:30:00+00:00
MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,4,795.15,-247.94,2017-06-24,BRONZE,matthew.clasen@example.com,2019-12-31 22:00:00+00:00
BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,3,791.99,25.87,2017-11-03,BRONZE,beth.fritzler@example.com,2019-12-31 22:00:00+00:00
HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,5,785.63,147.0,2017-11-06,BRONZE,harry.greene@example.com,2019-12-31 22:00:00+00:00
MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,9,776.38,171.74,2017-09-22,BRONZE,michael.granlund@example.com,2019-12-31 22:00:00+00:00
MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,9,775.41,58.89,2017-10-06,BRONZE,muhammed.macintyre@example.com,2019-12-31 22:00:00+00:00
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,07011,East,7,763.55,228.16,2017-11-01,BRONZE,sandra.flanagan@example.com,2019-12-31 22:00:00+00:00
SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,2,758.7,68.24,2016-07-14,BRONZE,steven.ward@example.com,2019-12-31 22:00:00+00:00
LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,4,756.61,110.78,2017-11-20,BRONZE,liz.pelletier@example.com,2019-12-31 22:00:00+00:00
Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,5,755.6,175.24,2017-09-02,BRONZE,dorris.liebe@example.com,2019-12-31 22:00:00+00:00
IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,4,744.57,320.5,2017-10-20,BRONZE,ivan.gibson@example.com,2019-12-31 22:00:00+00:00
TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,7,742.56,217.93,2017-12-26,BRONZE,tracy.collins@example.com,2019-12-31 22:00:00+00:00
ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,00000,West,3,742.08,138.72,2017-10-12,BRONZE,michelle.lonsdale@example.com,2019-12-31 22:00:00+00:00
RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,2,740.38,0.31,2016-07-29,BRONZE,ritsa.hightower@example.com,2019-12-31 22:00:00+00:00
PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,3,740.36,229.23,2017-12-05,BRONZE,patrick.bzostek@example.com,2019-12-31 22:00:00+00:00
AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,4,738.5,83.96,2017-12-09,BRONZE,angele.hood@example.com,2019-12-31 22:00:00+00:00
HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,4,736.28,117.28,2017-04-27,BRONZE,henry.macallister@example.com,2019-12-31 22:00:00+00:00
PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,7,735.11,270.38,2020-01-15,BRONZE,peter.buhler@example.com,2020-01-15 06:30:00+00:00
PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,1,729.65,47.89,2017-10-21,BRONZE,patricia.hirasaki@example.com,2019-12-31 22:00:00+00:00
PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,6,729.41,225.86,2017-09-18,BRONZE,pete.armstrong@example.com,2019-12-31 22:00:00+00:00
JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,5,709.18,200.56,2016-09-03,BRONZE,jennifer.jackson@example.com,2019-12-31 22:00:00+00:00
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,3,695.44,111.11,2017-03-05,BRONZE,julia.dunbar@unknown.local,2019-12-31 22:00:00+00:00
CD-11980,Carol Darley,Corporate,United States,Tyler,Texas,75701,Central,7,684.68,-237.49,2020-01-15,BRONZE,carol.darley@example.com,2020-01-15 06:30:00+00:00
EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,00000,Central,8,684.17,53.54,2017-05-27,BRONZE,eric.hoffmann@example.com,2019-12-31 22:00:00+00:00
TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,07109,East,5,675.94,220.36,2017-06-20,BRONZE,toby.ritter@example.com,2019-12-31 22:00:00+00:00
AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,5,660.97,-5.14,2017-12-22,BRONZE,alex.grayson@example.com,2019-12-31 22:00:00+00:00
BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,6,659.14,-63.76,2017-10-14,BRONZE,berenike.kampe@example.com,2019-12-31 22:00:00+00:00
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,5,657.32,-28.7,2017-03-23,BRONZE,anna.chung@example.com,2019-12-31 22:00:00+00:00
AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,4,649.38,65.77,2017-12-10,BRONZE,anthony.witt@example.com,2019-12-31 22:00:00+00:00
LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,5,644.35,150.17,2017-12-28,BRONZE,lori.olson@example.com,2019-12-31 22:00:00+00:00
MR-17545,Mathew Reese,Home Office,United States,New York City,New York,00000,East,4,639.18,162.94,2017-08-27,BRONZE,mathew.reese@example.com,2019-12-31 22:00:00+00:00
AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,3,629.25,60.43,2017-10-17,BRONZE,astrea.jones@example.com,2019-12-31 22:00:00+00:00
MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,4,623.29,85.02,2017-11-30,BRONZE,maria.zettner@example.com,2019-12-31 23:45:00+00:00
RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,2,615.93,-73.83,2017-12-11,BRONZE,ralph.ritter@example.com,2019-12-31 22:00:00+00:00
SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,3,613.4,199.93,2016-08-26,BRONZE,shirley.schmidt@example.com,2019-12-31 22:00:00+00:00
BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,4,603.88,-77.53,2016-06-18,BRONZE,bobby.trafton@example.com,2019-12-31 22:00:00+00:00
DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,4,585.02,222.68,2017-11-03,BRONZE,denise.leinenbach@example.com,2019-12-31 22:00:00+00:00
AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,7,584.61,33.72,2017-06-21,BRONZE,alan.shonely@example.com,2019-12-31 22:00:00+00:00
BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,3,582.65,141.53,2017-12-21,BRONZE,brian.derr@example.com,2019-12-31 22:00:00+00:00
JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,9,579.49,37.59,2020-01-15,BRONZE,joy.daniels@example.com,2020-01-15 06:30:00+00:00
NK-18490,Neil Knudson,Unknown,United States,San Francisco,California,94110,West,7,572.05,121.22,2017-10-21,BRONZE,neil.knudson@example.com,2019-12-31 22:00:00+00:00
CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,2,565.39,-43.73,2016-01-22,BRONZE,carlos.meador@example.com,2019-12-31 22:00:00+00:00
AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,7,564.4,71.96,2020-01-15,BRONZE,aleksandra.gannaway@example.com,2020-01-15 06:30:00+00:00
CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,2,550.64,156.26,2017-12-03,BRONZE,chuck.sachs@example.com,2019-12-31 22:00:00+00:00
CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,6,537.63,105.83,2017-07-21,BRONZE,cari.schnelling@example.com,2019-12-31 22:00:00+00:00
JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,6,528.91,26.08,2017-07-09,BRONZE,john.huston@example.com,2019-12-31 22:00:00+00:00
RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,5,528.55,76.89,2017-12-05,BRONZE,rob.beeghly@example.com,2019-12-31 22:00:00+00:00
CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,08701,East,3,475.9,144.76,2016-09-16,BRONZE,corey.roper@example.com,2019-12-31 22:00:00+00:00
MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,4,475.66,84.03,2016-10-22,BRONZE,marybeth.skach@example.com,2019-12-31 22:00:00+00:00
JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,5,469.17,-327.93,2016-09-23,BRONZE,joni.sundaresam@example.com,2019-12-31 22:00:00+00:00
BW-11065,Barry Weirich,Consumer,United States,Denver,Colorado,80202,West,7,466.18,-59.72,2020-01-15,BRONZE,barry.weirich@example.com,2020-01-15 06:30:00+00:00
EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,5,461.91,96.43,2017-11-07,BRONZE,erin.creighton@example.com,2019-12-31 22:00:00+00:00
KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,5,453.54,91.14,2017-12-15,BRONZE,khloe.miller@example.com,2019-12-31 22:00:00+00:00
KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,4,449.1,107.93,2015-11-20,BRONZE,kelly.williams@example.com,2019-12-31 22:00:00+00:00
TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,3,439.5,93.92,2016-11-19,BRONZE,tim.taslimi@example.com,2019-12-31 22:00:00+00:00
ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,7,433.34,84.44,2017-08-27,BRONZE,shui.tom@example.com,2019-12-31 22:00:00+00:00
VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,5,427.37,-52.33,2017-03-19,BRONZE,vivek.grady@example.com,2019-12-31 22:00:00+00:00
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,6,418.49,135.54,2016-10-24,BRONZE,sonia.sunley@example.com,2019-12-31 22:00:00+00:00
