customer_sk,customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at,record_hash,effective_start_date,effective_end_date,is_current
83,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,11,5907.97,1538.21,2017-12-14,PLATINUM,ben.ferrer@unknown.local,2019-12-31 22:00:00+00:00,3df337b68acc900878427f1136f488e6,2019-12-31 22:00:00+00:00,,True
84,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,4,1585.16,523.21,2017-10-26,SILVER,benjamin.farhat@example.com,2019-12-31 22:00:00+00:00,826f1c82ff0f96609660d64b4b9907ca,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
964,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,6,2110.65,595.95,2020-01-15,SILVER,benjamin.farhat@example.com,2020-01-15 06:30:00+00:00,666052be0d4240dd6f583a70238578e5,2020-01-15 06:30:00+00:00,,True
85,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,3,791.99,25.87,2017-11-03,BRONZE,beth.fritzler@example.com,2019-12-31 22:00:00+00:00,309323cb4503469a58e82b2e1b828a93,2019-12-31 22:00:00+00:00,,True
86,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,8,2798.95,-711.43,2017-12-02,GOLD,barry.gonzalez@example.com,2019-12-31 22:00:00+00:00,a40eab70bae0d858a96d0848b627feaa,2019-12-31 22:00:00+00:00,,True
87,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,6,1874.17,107.57,2017-11-24,SILVER,brooke.gillingham@example.com,2019-12-31 22:00:00+00:00,2fa035d1b7e5fb955bb456a0ff1ca0b5,2019-12-31 22:00:00+00:00,,True
88,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,6,1006.36,119.35,2017-11-03,SILVER,bruce.geld@example.com,2019-12-31 22:00:00+00:00,027e33ae51f215802fc0ba67eb6bab74,2019-12-31 22:00:00+00:00,,True
89,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032,West,8,6568.12,802.79,2017-12-07,PLATINUM,brosina.hoffman@example.com,2019-12-31 23:45:00+00:00,ced9dd5de0e9c715f553d8977d1be165,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
965,BH-11710,Brosina Hoffman,Corporate,United States,Boston,Massachusetts,02108,East,9,9639.2,881.37,2020-01-15,PLATINUM,brosina.hoffman@example.com,2020-01-15 06:30:00+00:00,c33f1073aa7ce2c1bca0595f87def152,2020-01-15 06:30:00+00:00,,True
90,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,6,659.14,-63.76,2017-10-14,BRONZE,berenike.kampe@example.com,2019-12-31 22:00:00+00:00,f2f9cb5a224218563a5e3f5939927f9d,2019-12-31 22:00:00+00:00,,True
91,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,4,0.0,-1659.96,2017-02-26,PLATINUM,becky.martin@example.com,2019-12-31 22:00:00+00:00,b81d041ee5eb6b6ee4fd045c95124745,2019-12-31 22:00:00+00:00,,True
92,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,6,808.16,95.58,2017-09-21,BRONZE,brendan.murry@example.com,2019-12-31 22:00:00+00:00,60dced2555e6149844e042a91b0cb70e,2019-12-31 22:00:00+00:00,,True
93,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,11,7294.18,2199.28,2017-11-27,PLATINUM,brian.moss@example.com,2019-12-31 22:00:00+00:00,063b7cdcd94c5ceaa8d0547c6628bcd2,2019-12-31 22:00:00+00:00,,True
94,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10,1338.84,137.74,2017-05-26,SILVER,bryan.mills@example.com,2019-12-31 22:00:00+00:00,4c59576efb8839dd930c43ad878ef9b5,2019-12-31 22:00:00+00:00,,True
95,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,4,265.3,36.61,2017-12-06,BRONZE,brad.norvell@example.com,2019-12-31 22:00:00+00:00,7c2545829fb72540c3da4609ed1166cd,2019-12-31 22:00:00+00:00,,True
96,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,5,1459.34,340.71,2017-12-21,SILVER,bradley.nguyen@unknown.local,2019-12-31 22:00:00+00:00,47a17814052eb2d95b17d05237e4984c,2019-12-31 22:00:00+00:00,,True
97,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,5,2682.73,278.78,2017-08-15,GOLD,bill.overfelt@example.com,2019-12-31 22:00:00+00:00,0641b68e391d032e049cac9598ad11cd,2019-12-31 22:00:00+00:00,,True
98,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,2,130.83,59.45,2017-10-16,BRONZE,bobby.odegard@example.com,2019-12-31 22:00:00+00:00,3e1d299cae1139f405cc960126b45140,2019-12-31 22:00:00+00:00,,True
99,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,5,983.42,209.78,2017-10-08,BRONZE,barry.pond@example.com,2019-12-31 22:00:00+00:00,ca1e23992789b45b60b2463c82f7aff1,2019-12-31 22:00:00+00:00,,True
100,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,12,2442.04,433.98,2017-12-13,SILVER,bart.pistole@example.com,2019-12-31 22:00:00+00:00,8ea813992f57bf99db1d736c3c5ce665,2019-12-31 22:00:00+00:00,,True
101,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,07501,East,6,1697.86,647.38,2017-10-02,SILVER,becky.pak@example.com,2019-12-31 22:00:00+00:00,a104f55318798cf8899d289dd1c0a23e,2019-12-31 22:00:00+00:00,,True
102,BP-11185,Ben Peterman,Unknown,United States,Arvada,Colorado,00000,West,9,3675.86,363.6,2017-12-29,GOLD,ben.peterman@example.com,2019-12-31 22:00:00+00:00,ea0778c10a820d542831f1a6503ab709,2019-12-31 22:00:00+00:00,,True
103,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,5,1181.49,-197.27,2017-11-21,SILVER,benjamin.patterson@example.com,2019-12-31 22:00:00+00:00,8926a18956b537a514288622d6d1cf2d,2019-12-31 22:00:00+00:00,,True
104,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,7,2475.16,-319.06,2017-12-18,SILVER,beth.paige@example.com,2019-12-31 22:00:00+00:00,8299cea5443b5e75e81c1aa5102b6385,2019-12-31 22:00:00+00:00,,True
105,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,08701,East,5,10501.65,2616.06,2016-06-20,PLATINUM,bill.shonely@example.com,2019-12-31 22:00:00+00:00,8661a24290847c30f4b7271cb2e8eaae,2019-12-31 22:00:00+00:00,,True
106,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,5,3887.83,-17.53,2017-12-02,GOLD,bill.stewart@example.com,2019-12-31 22:00:00+00:00,35fde0dac95ca433535ac731bcf7f44e,2019-12-31 22:00:00+00:00,,True
107,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,6,2454.93,381.78,2017-11-25,SILVER,brendan.sweed@example.com,2019-12-31 22:00:00+00:00,0530bb70f6ce59a4d91e13dbfb263a60,2019-12-31 22:00:00+00:00,,True
108,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,3,3288.11,238.74,2016-05-27,GOLD,brian.stugart@example.com,2019-12-31 22:00:00+00:00,611705a469b098882aae353a2143395c,2019-12-31 22:00:00+00:00,,True
109,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,7,2562.38,-113.3,2017-12-29,GOLD,bruce.stewart@example.com,2019-12-31 22:00:00+00:00,2fc53d0038a9947068792cbac1d056ae,2019-12-31 22:00:00+00:00,,True
110,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,2,0.0,194.05,2017-04-09,BRONZE,bryan.spruell@example.com,2019-12-31 22:00:00+00:00,6b6b2bf8809bad8543d21955a4fd0930,2019-12-31 22:00:00+00:00,,True
111,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,5,2567.66,417.59,2017-01-28,GOLD,beth.thompson@example.com,2019-12-31 22:00:00+00:00,e9ad0234d14af9ff9efe28cca2c637e1,2019-12-31 22:00:00+00:00,,True
112,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,6,2186.61,257.92,2017-03-03,SILVER,bill.tyler@example.com,2019-12-31 22:00:00+00:00,88b83c74c8ba538afe0a9d2d744b625c,2019-12-31 22:00:00+00:00,,True
113,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,4,603.88,-77.53,2016-06-18,BRONZE,bobby.trafton@example.com,2019-12-31 22:00:00+00:00,c06fd40d4127fc4c99491943840151c0,2019-12-31 22:00:00+00:00,,True
114,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,2,415.2,126.87,2016-03-11,BRONZE,brad.thomas@example.com,2019-12-31 22:00:00+00:00,0d6eb4049f8c326ab68182ee0d6c03b5,2019-12-31 22:00:00+00:00,,True
115,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,5,2684.49,409.5,2017-09-30,GOLD,bradley.talbott@example.com,2019-12-31 22:00:00+00:00,574c6dfe748a6bb659a7c75030214dd3,2019-12-31 22:00:00+00:00,,True
116,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,7,3196.75,447.75,2017-12-10,GOLD,brian.thompson@example.com,2019-12-31 22:00:00+00:00,10659d2803de3b6c3451118874c6eb1e,2019-12-31 22:00:00+00:00,,True
117,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,5,1523.27,315.22,2017-01-30,SILVER,benjamin.venier@example.com,2019-12-31 22:00:00+00:00,a1095d0a430b4db91350f88baaca122f,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
966,BV-11245,Benjamin Venier,Home Office,United States,Des Moines,Iowa,50315,Central,7,2243.66,384.7,2020-01-15,SILVER,benjamin.venier@example.com,2020-01-15 06:30:00+00:00,fbbb15ac7fe70743239b0cc8d970ab4c,2020-01-15 06:30:00+00:00,,True
118,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,3,385.52,-58.29,2017-06-01,BRONZE,barry.weirich@example.com,2019-12-31 22:00:00+00:00,4e1a5b82d944b42a5918590e486261d5,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
967,BW-11065,Barry Weirich,Consumer,United States,Denver,Colorado,80202,West,7,466.18,-59.72,2020-01-15,BRONZE,barry.weirich@example.com,2020-01-15 06:30:00+00:00,b1ee81463cc14a9d2574f9db5d2c7da2,2020-01-15 06:30:00+00:00,,True
119,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,8,4750.36,921.26,2017-08-31,GOLD,bart.watters@example.com,2019-12-31 22:00:00+00:00,a9c340d65d857483c09f7b6ce3d0cabd,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
968,BW-11110,Bart Watters,Corporate,United States,Austin,Texas,78701,Central,10,5091.62,1249.52,2020-01-15,PLATINUM,bart.watters@example.com,2020-01-15 06:30:00+00:00,e23ad4691e7d51a8be092bd414aca7ce,2020-01-15 06:30:00+00:00,,True
120,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,6,1738.41,247.0,2017-06-10,SILVER,ben.wallace@unknown.local,2019-12-31 22:00:00+00:00,36c6e359e9347e2125c846b21790df7a,2019-12-31 22:00:00+00:00,,True
121,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,6,3789.72,1143.38,2017-09-25,GOLD,carol.adams@example.com,2019-12-31 22:00:00+00:00,568e765babf3bce28c2dc7f1c1350e8b,2019-12-31 22:00:00+00:00,,True
122,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,5,1679.72,211.26,2016-11-24,SILVER,cathy.armstrong@example.com,2019-12-31 22:00:00+00:00,5622f79b3cd3b456a363fed71f3f0631,2019-12-31 22:00:00+00:00,,True
123,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,9,2648.29,279.62,2017-11-04,GOLD,christina.anderson@example.com,2019-12-31 22:00:00+00:00,937ba5a47de6a5c9324f52e9fff5d30b,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
969,CA-12265,Christina Anderson,Consumer,United States,Miami,Florida,33101,South,12,4021.39,358.39,2020-01-15,GOLD,christina.anderson@example.com,2020-01-15 06:30:00+00:00,28bf1c962294870fb2f264041dd3fa07,2020-01-15 06:30:00+00:00,,True
124,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,06010,East,4,1421.95,246.02,2017-12-17,SILVER,christine.abelman@example.com,2019-12-31 22:00:00+00:00,2daad02a2cad21c336c610b48fe7fcb8,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
970,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,06010,East,5,2085.34,290.45,2020-01-15,SILVER,christine.abelman@example.com,2020-01-15 06:30:00+00:00,26f1e96ec01f7d3d91c3b36ed79f5199,2020-01-15 06:30:00+00:00,,True
125,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,7,3041.57,204.49,2017-09-01,GOLD,cynthia.arntzen@example.com,2019-12-31 22:00:00+00:00,dff2ece38c25afda3ba4c9477a2c9a82,2019-12-31 22:00:00+00:00,,True
126,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10,6076.14,150.21,2017-11-13,PLATINUM,cassandra.brandow@unknown.local,2019-12-31 22:00:00+00:00,a694edd53ebeb306c7a76a87007c0803,2019-12-31 22:00:00+00:00,,True
127,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,00000,Central,8,1949.2,272.39,2017-12-04,SILVER,christy.brittain@example.com,2019-12-31 22:00:00+00:00,ae523556bbdca0cc395816e204c60e3b,2019-12-31 22:00:00+00:00,,True
128,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,8,4246.46,1049.56,2017-06-16,GOLD,claudia.bergmann@example.com,2019-12-31 22:00:00+00:00,925d7105a4f56468b2c25fa08898f0ab,2019-12-31 22:00:00+00:00,,True
129,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,6,1770.94,208.59,2016-09-29,SILVER,chad.cunningham@unknown.local,2019-12-31 22:00:00+00:00,d31a31034832a26c80167ff99c30e7dd,2019-12-31 22:00:00+00:00,,True
130,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,7,2471.65,392.28,2017-09-15,SILVER,charles.crestani@example.com,2019-12-31 22:00:00+00:00,09b0bbdde0eb4aa22e573713a5dca3fb,2019-12-31 22:00:00+00:00,,True
131,CC-12220,Chris Cortes,Consumer,United States,Unknown,Washington,98103,West,12,3913.42,393.96,2017-12-10,GOLD,chris.cortes@example.com,2019-12-31 22:00:00+00:00,277255471b60589898c6d9107a64d4ca,2019-12-31 22:00:00+00:00,,True
132,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,5,12129.07,2177.05,2017-11-17,PLATINUM,christopher.conant@unknown.local,2019-12-31 22:00:00+00:00,71d5a8dd5d797cf8f6e2f4c843ebd888,2019-12-31 22:00:00+00:00,,True
133,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,03301,East,10,2870.05,424.66,2017-12-30,GOLD,chuck.clark@example.com,2019-12-31 22:00:00+00:00,aeb5247765e5977b50ecb84e81c06e05,2019-12-31 22:00:00+00:00,,True
134,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,9,1659.44,154.85,2017-11-21,SILVER,cindy.chapman@example.com,2019-12-31 22:00:00+00:00,0f29da086f79139cd5a3e7193eacb2c7,2019-12-31 22:00:00+00:00,,True
135,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,3,113.83,33.87,2017-12-03,BRONZE,clay.cheatham@example.com,2019-12-31 22:00:00+00:00,04a4bf8216b717324ae33c44f8f4def0,2019-12-31 22:00:00+00:00,,True
136,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,7,2540.63,331.43,2017-11-26,GOLD,corey.catlett@example.com,2019-12-31 22:00:00+00:00,c3d1fdaa93d1ab307afd6e9e8c8997a9,2019-12-31 22:00:00+00:00,,True
137,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,7,2269.7,187.84,2017-12-01,SILVER,craig.carreira@example.com,2019-12-31 22:00:00+00:00,d25cc81ae5f2323a110c36c74514afc4,2019-12-31 22:00:00+00:00,,True
138,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,4,2854.12,850.16,2015-10-23,GOLD,craig.carroll@example.com,2019-12-31 22:00:00+00:00,3bb3a177d0188ca1bd3583cd5894c2ac,2019-12-31 22:00:00+00:00,,True
820,CC-20273,Cleo Costa,Consumer,United States,Atlanta,Georgia,30318,South,3,1670.69,417.41,2020-01-15,SILVER,cleo.costa@example.com,2020-01-15 06:30:00+00:00,867dfb9db09924fc806d8bda1b15af19,2020-01-15 06:30:00+00:00,,True
139,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,5,2033.97,426.66,2017-11-20,SILVER,carlos.daly@example.com,2019-12-31 22:00:00+00:00,0c1c52e553406de3f10008a0354ad363,2019-12-31 22:00:00+00:00,,True
140,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,3,639.77,-206.72,2017-11-06,BRONZE,carol.darley@example.com,2019-12-31 22:00:00+00:00,8597085d9b6b4ed04aebf61b3ee1f48c,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
971,CD-11980,Carol Darley,Corporate,United States,Tyler,Texas,75701,Central,7,684.68,-237.49,2020-01-15,BRONZE,carol.darley@example.com,2020-01-15 06:30:00+00:00,07952239b59c0d6cfaabcd48ff3a3d66,2020-01-15 06:30:00+00:00,,True
141,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,2,1265.86,233.03,2017-11-18,SILVER,christina.demoss@example.com,2019-12-31 23:45:00+00:00,8914b75b470c50e4e8d3526e1039cfd4,2019-12-31 22:00:00+00:00,,True
142,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,5,1860.73,403.84,2016-11-26,SILVER,cynthia.delaney@example.com,2019-12-31 22:00:00+00:00,50ff229668f5cfb57975148f5542e6c7,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
972,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,7,2007.69,439.05,2020-01-15,SILVER,cynthia.delaney@example.com,2020-01-15 06:30:00+00:00,69a7c2a01e1289aaf18653f1a0a23269,2020-01-15 06:30:00+00:00,,True
823,CD-20161,Chloe Dupont,Home Office,United States,Atlanta,Georgia,30318,South,6,8177.26,-16.16,2020-01-15,PLATINUM,chloe.dupont@example.com,2020-01-15 06:30:00+00:00,71941077bfa173f4ca0d3fca0b3d89b9,2020-01-15 06:30:00+00:00,,True
143,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,6,904.47,86.51,2017-11-11,BRONZE,catherine.glotzbach@example.com,2019-12-31 22:00:00+00:00,3bf5bfce301e6c7b83b3ac3cba0ee265,2019-12-31 22:00:00+00:00,,True
144,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,3,1148.78,169.93,2017-01-26,SILVER,claire.gute@example.com,2019-12-31 22:00:00+00:00,a8e492e38cdda0eca75fbf3d06b39ac0,2019-12-31 22:00:00+00:00,,True
145,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,3,1537.24,195.15,2016-02-08,SILVER,cathy.hwang@example.com,2019-12-31 22:00:00+00:00,2436576fba161ec208c0792359432413,2019-12-31 22:00:00+00:00,,True
146,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,1,16.52,1.65,2016-12-30,BRONZE,carl.jackson@example.com,2019-12-31 22:00:00+00:00,4bf3ff358a9c2a693ed2ab3bf33d855c,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
973,CJ-11875,Carl Jackson,Corporate,United States,Austin,Texas,78701,Central,2,20.64,1.66,2020-01-15,BRONZE,carl.jackson@example.com,2020-01-15 06:30:00+00:00,45be319e4537c1d52832fb85bd48c5d5,2020-01-15 06:30:00+00:00,,True
147,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,8,11164.97,858.74,2017-06-24,PLATINUM,caroline.jumper@example.com,2019-12-31 22:00:00+00:00,c98edd59a873935209bbb0cf9e2604cd,2019-12-31 22:00:00+00:00,,True
148,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,00000,East,13,3154.86,141.28,2017-11-21,GOLD,chloris.kastensmidt@example.com,2019-12-31 22:00:00+00:00,ef4768cee18ac86dfc9559c78623b620,2019-12-31 22:00:00+00:00,,True
149,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,5,2945.32,261.22,2017-09-01,GOLD,christine.kargatis@example.com,2019-12-31 22:00:00+00:00,52d436aac52c2d9483b0163b136e41dd,2019-12-31 22:00:00+00:00,,True
150,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,11,2372.75,497.71,2017-11-17,SILVER,clytie.kelty@example.com,2019-12-31 22:00:00+00:00,e57dfbae854e5b8ecebec89a8e6a37d3,2019-12-31 22:00:00+00:00,,True
151,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,East,9,1582.11,-338.43,2017-10-09,SILVER,cyma.kinney@example.com,2019-12-31 22:00:00+00:00,059b95beebea3844ea614cfcf16834f1,2019-12-31 22:00:00+00:00,,True
152,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,4,1262.01,328.08,2017-09-15,SILVER,carl.ludwig@example.com,2019-12-31 22:00:00+00:00,3071c4c08f7716cc9e1d3a31715fa751,2019-12-31 22:00:00+00:00,,True
153,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,12,10880.55,1933.78,2017-03-21,PLATINUM,clay.ludtke@example.com,2019-12-31 22:00:00+00:00,190395cfffc47061734411107d2e3bc3,2019-12-31 22:00:00+00:00,,True
154,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,5,2353.59,229.01,2017-09-16,SILVER,craig.leslie@example.com,2019-12-31 22:00:00+00:00,4aa365b412a0b46d45fd2327578bb211,2019-12-31 22:00:00+00:00,,True
155,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,6,1673.89,214.46,2017-08-21,SILVER,candace.mcmahon@example.com,2019-12-31 22:00:00+00:00,1620b8f460049871e82a146d2bf9bd3c,2019-12-31 22:00:00+00:00,,True
156,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,2,565.39,-43.73,2016-01-22,BRONZE,carlos.meador@example.com,2019-12-31 22:00:00+00:00,8f94353b644ade192bd34b0a6f24865e,2019-12-31 22:00:00+00:00,,True
157,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,4,1661.61,409.07,2017-12-22,SILVER,chad.mcguire@example.com,2019-12-31 22:00:00+00:00,aa095a961cb718b29d37223082479f7e,2019-12-31 22:00:00+00:00,,True
158,CM-12160,Charles McCrossin,Unknown,United States,Philadelphia,Pennsylvania,19143,East,6,2533.31,-394.37,2017-12-04,GOLD,charles.mccrossin@example.com,2019-12-31 22:00:00+00:00,7ce9234301f22fb916f319370b84e9c8,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
